date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:30	39231/39231	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/tables-editable.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/tables-editable.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:30	23712/23712	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/responsive-table.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/responsive-table.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:31	15464/15464	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/morris-chart.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/morris-chart.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:31	15924/15924	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/chartjs.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/chartjs.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:32	16372/16372	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/flot-chart.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/flot-chart.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:32	20581/20581	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/peity-chart.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/peity-chart.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:32	15722/15722	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/charts-sparkline.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/charts-sparkline.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:33	17865/17865	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/chart-radial.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/chart-radial.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:33	16762/16762	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/other-chart.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/other-chart.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:34	16198/16198	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/gmap.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/gmap.html	(from http://moltran.coderthemes.com/dark/index.html)
